2025-07-09 00:38:16.505 | INFO     | maas.ext.maas.scripts.optimizer:_optimize_graph_maas:116 - maas/ext/maas/scripts/optimized/MATH/train/round_6
2025-07-09 00:38:16.546 | INFO     | maas.ext.maas.benchmark.benchmark:evaluate_all_problems:143 - Starting training repetition 1/3
2025-07-09 00:38:40.705 | INFO     | maas.utils.token_counter:count_input_tokens:396 - Warning: model qwen2.5:7b not found in tiktoken. Using cl100k_base encoding.
2025-07-09 00:38:40.924 | WARNING  | maas.provider.openai_api:_calc_usage:268 - usage calculation failed: num_tokens_from_messages() is not implemented for model qwen2.5:7b. See https://cookbook.openai.com/examples/how_to_count_tokens_with_tiktoken for information on how messages are converted to tokens.
2025-07-09 00:38:41.315 | INFO     | maas.utils.token_counter:count_input_tokens:396 - Warning: model qwen2.5:7b not found in tiktoken. Using cl100k_base encoding.
2025-07-09 00:38:41.316 | WARNING  | maas.provider.openai_api:_calc_usage:268 - usage calculation failed: num_tokens_from_messages() is not implemented for model qwen2.5:7b. See https://cookbook.openai.com/examples/how_to_count_tokens_with_tiktoken for information on how messages are converted to tokens.
2025-07-09 00:39:30.781 | INFO     | maas.ext.maas.benchmark.benchmark:evaluate_all_problems:193 - Repetition 1: Batch 1 Loss: 3.606253147125244
2025-07-09 00:40:19.447 | INFO     | maas.utils.token_counter:count_input_tokens:396 - Warning: model qwen2.5:7b not found in tiktoken. Using cl100k_base encoding.
2025-07-09 00:40:19.448 | WARNING  | maas.provider.openai_api:_calc_usage:268 - usage calculation failed: num_tokens_from_messages() is not implemented for model qwen2.5:7b. See https://cookbook.openai.com/examples/how_to_count_tokens_with_tiktoken for information on how messages are converted to tokens.
2025-07-09 00:40:24.355 | INFO     | maas.utils.token_counter:count_input_tokens:396 - Warning: model qwen2.5:7b not found in tiktoken. Using cl100k_base encoding.
2025-07-09 00:40:24.356 | WARNING  | maas.provider.openai_api:_calc_usage:268 - usage calculation failed: num_tokens_from_messages() is not implemented for model qwen2.5:7b. See https://cookbook.openai.com/examples/how_to_count_tokens_with_tiktoken for information on how messages are converted to tokens.
2025-07-09 00:41:52.267 | INFO     | maas.ext.maas.benchmark.benchmark:evaluate_all_problems:193 - Repetition 1: Batch 2 Loss: 1.1157149076461792
2025-07-09 00:42:35.113 | INFO     | maas.utils.token_counter:count_input_tokens:396 - Warning: model qwen2.5:7b not found in tiktoken. Using cl100k_base encoding.
